id,title,authors.name,year,fos.name,n_citation,references,abstract
5583d4830cf2a1f3dc49c480,Cognitive packet networks: QoS and performance,"['Gelenbe, E.', 'Lent, R.', 'Montuori, A.', 'Zhiguang Xu']",2002,Computer science,120,"['53e9b049b7602d9703aadba4', '53e9b049b7602d9703aadba4']","Reliability, security, scalability and QoS (quality-of-service) have become key issues as we envision the future Internet. The paper presents the ""cognitive packet network"" (CPN) architecture in which intelligent peer-to-peer routing is carried out with the help of ""smart packets"" based on best-effort QoS goals. Since packetized voice has stringent QoS requirements, we then discuss the choice of a ""goal"" and ""reward"" function for this application and present experiments we have conducted for ""voice over CPN"". Its performance is detailed via several measurements, and the resulting QoS is compared with that of the IP routing protocol under identical conditions showing the gain resulting from the use of CPN."
558a2ad8e4b031bae1f60fea,Toward automatic extraction of expressive elements from motion pictures: tempo,"['brett adamst', 'chitra dorail', 'svetha venkatesht', 'w australia']",2002,Computer science,133,"['53e9994cb7602d970218e12a', '53e9ab73b7602d97035162fb', '558a2ad8e4b031bae1f60fea', '53e9aa87b7602d97034018ed', '558a7895e4b031bae1f7d6a6', '53e99808b7602d970201b14b', '53e9a0b5b7602d970299f29d', '53e9a122b7602d9702a11ea5', '53e99d5db7602d97026170b0', '53e9bd64b7602d9704a0295f']","The paper addresses the challenge of bridging the semantic gap that exists between the simplicity of features that can be currently computed in automated content indexing systems and the richness of semantics in user queries posed for media search and retrieval. It proposes a unique computational approach to extraction of expressive elements of motion pictures for deriving high-level semantics of stories portrayed, thus enabling rich video annotation and interpretation. This approach, motivated and directed by the existing cinematic conventions known as film grammar, as a first step toward demonstrating its effectiveness, uses the attributes of motion and shot length to define and compute a novel measure of tempo of a movie. Tempo flow plots are defined and derived for a number of full-length movies and edge analysis is performed leading to the extraction of dramatic story sections and events signaled by their unique tempo. The results confirm tempo as a useful high-level semantic construct in its own right and a promising component of others such as rhythm, tone or mood of a film. In addition to the development of this computable tempo measure, a study is conducted as to the usefulness of biasing it toward either of its constituents, namely motion or shot length. Finally, a refinement is made to the shot length normalizing mechanism, driven by the peculiar characteristics of shot length distribution exhibited by movies. Results of these additional studies, and possible applications and limitations are discussed."
558a2c22e4b031bae1f6177c,Metrics for degree of reordering in packet sequences,"['Tarun Banka', 'Abhijit A. Bare', 'Anura P. Jayasumana']",2002,Computer science,50,[],"Out of order arrival of packets is an inevitable phenomenon on the Internet. Application performance can degrade to a great extent due to out-of-order arrival of packets. Metrics to characterize the degree of re-ordering will promote the evaluation of network protocols with respect to packet reordering as well as provide a uniformly defined quantitative measure for packet reordering. We define the concept of ""reorder density function"" (RD), which quantitatively measures the degree of reordering in sequences of packets. While the reorder density function can provide a comprehensive picture on reordering, measures such as mean and median of reorder density can be used when simpler metrics are desired. Results of reordering analysis using the above metrics for TCP and UDP based applications under different network conditions are presented."
558a2c2de4b0b32fcb3540fb,Using adaptive rate estimation to provide enhanced and robust transport over heterogeneous networks,"['Wang, R.', 'Massimo Valla', 'Sanadidi, M.Y.', 'Mario Gerla']",2002,Computer science,63,"['53e99846b7602d970207519b', '53e99d13b7602d97025cb58e']","The rapid advancement in wireless communication technology has spurred significant interest in the design and development of enhanced TCP protocols. Among them, TCP Westwood (TCPW) is a sender side only modification to improve TCP performance particularly over heterogeneous networks. The key idea of TCPW is to use rate estimation methods to set the congestion window and slow start threshold after a packet loss. When packet losses are not only due to buffer overflow, but random errors as well, TCPW estimation methods have beenshown to provide significant performance improvement. The earliest estimation method, called Bandwidth Estimation (BE), however, may result in over-estimation under certain circumstances, and thus may be unfriendly toward non-TCPW traffic. TCPW CRB (Combined Rate and Bandwidth estimation) and TCPW ABSE (Adaptive Bandwidth Share Estimation), have been later introduced to address this concern. The schemes provide better control of the tradeoffs among efficiency, friendliness, and implementation complexity. CRB may slightlysacrifice the efficiency gain to ensure friendliness. ABSE adaptivity mechanisms are more sophisticated and provide both better efficiency and friendliness. In this paper, we summarize ABSE, which adapts to congestion level, as well as round drip time, and other network dynamics, thus providing enhanced and robust performance under various network conditions. Extensive experiments show that TCPW ABSE is able to enhance TCP performance significantly over ""large leaky pipes"", while maintaining friendliness toward TCP NewReno. In this paper we show that TCPW ABSE is robust to packet and ACK compression due to cross traffic on forward and backward paths. We also show that ABSE is robust tobuffer size variations, which are inevitable in today's networks."
558a30a5e4b031bae1f62e4b,SMC rover: planetary rover with transformable wheels,"['Atsushi Kawakami', 'Akinori Torii', 'Kazuhiro Motomura', 'Shigeo Hirose']",2002,Computer science,37,[],"We are proposing a new planetary rover system called â€œSMC roverâ€. This system consists of one main body and some wheel units,
 which are detachable and able to work as child rovers, called â€œUni-Roverâ€. Trial models of â€œUni-Roverâ€ and â€œSMC roverâ€ have
 been designed. This paper explains the mechanisms of this rover, and also the results of basic experiments on locomotion,
 manipulation and transformation.
 
 "
558aa0a6e4b037c087583d56,A TCP Tuning Daemon,"['Dunigan, T.', 'Matt Mathis', 'Brian Tierney']",2002,Computer science,103,"['53e99a52b7602d97022b8a35', '53e9a479b7602d9702d95bf0', '53e99a20b7602d970227474b']","Many high performance distributed applications require high network throughput but are able to achieve only a small fraction of the available bandwidth. A common cause of this problem is improperly tuned network settings. Tuning techniques, such as setting the correct TCP buffers and using parallel streams, are well known in the networking community, but outside the networking community they are infrequently applied. In this paper, we describe a tuning daemon that uses TCP instrumentation data from the Unix kernel to transparently tune TCP parameters for specified individual flows over designated paths. No modifications are required to the application, and the user does not need to understand network or TCP characteristics."
558ac87184ae84d265bf9cde,R&D project selection using the analytic network process,"['Meade, L.M.', 'Presley, A.']",2002,Computer science,347,[],"The analytic network process (ANP) is presented as a potentially valuable method to support the selection of projects in a research and development (R&D) environment. This paper first discusses the requirements of the R&D project selection problem, which requires the allocation of resources to a set of competing and often disparate project proposals. Among the factors complicating this task is the need to make the decision within the framework of an enterprise's strategic objectives and organizational structure while considering and integrating financial and strategic benefits of each project. The paper discusses the use of the ANP, a general form of Saaty's analytic hierarchy process, as a model to evaluate the value of competing R&D project proposals. A generic ANP model developed by the authors, which includes in its decision levels the actors involved in the decision, the stages of research, categories of metrics, and individual metrics, is presented. The paper concludes with a case study describing the implementation of this model at a small high-tech company, including data based on the actual use of the decision making model"
558aca0de4b0b32fcb38dff2,On the reachability of quantized control systems,"['Antonio Bicchi', 'Alessia Marigo', 'Benedetto Piccoli']",2002,Nonlinear system,175,[],"In this paper we study control systems whose input sets are quantized, i.e. finite or regularly distributed on a mesh. We specifically focus on problems relating to the structure of the reachable set of such systems, which may turn out to be either dense or discrete. We report re- sults on the reachable set of linear quantized systems, and on a particular but interesting class of nonlinear systems, i.e. nonholonomic chained-form systems. For such systems, we provide a complete characterization of the reachable set, and, in the case the set is discrete, a computable method to completely and succinctly describe its structure. Impli- cations and open problems in the analysis and synthesis of quantized control systems are addressed."
558aca0fe4b037c087592a33,Source and joint source-channel decoding of variable length codes,"['Marion Jeanne', 'Jean-Claude Carlach', 'Pierre Siohan', 'Lionel Guivarch']",2002,Computer science,20,['558a4aa5e4b031bae1f6c5da'],"Several publications have shown that joint source-channel decoding (JSCD) could be a powerful technique for taking advantage of residual source redundancy. Furthermore, it appeared that the principle could also be successfully applied to variable length codes (VLCs). This paper gives an in-depth analysis of a new method proposed by Guivarch, Carlach and Siohan (see Data Compression Conference (DCC), Snowbird, Utah, USA, Mar. 2000, p.83-92) and Guivarch, Siohan and Carlach (see International Communication Conference (ICT), Acapulco, Mexico, May 2000, p.872-76) to provide a low complexity soft decoding of VLCs with and without channel coding. Furthermore we also present new results obtained in a video coding context, using a VLC table from the MPEG4 video standard. Compared to separated decoding systems, the gain in signal to noise ratio varies from 0.3 dB up to 2 dB."
558bfa4fe4b0cfb70a1aecff,An auto-calibration method for Unattended Ground Sensors,"['Moses, R.L.', 'Krishnamurthy, Dushyanth', 'Patterson, Robert']",2002,Computer science,63,[],"We present an algorithm for locating and orienting a set of sensor arrays that have been deployed in a scene at unknown locations and orientation angles. This self-calibration problem is solved using a number of source signals also deployed in the scene. We assume each array can estimate the time-of-arrival and direction-of-arrival of every source. From this information we compute the array locations and orientations. We consider four subproblems, in which the source signals or emission times are either known or unknown. We develop necessary conditions for solving the self-calibration problem and provide a maximum likelihood solution and corresponding location error estimate."
558bfa89e4b0cfb70a1aee5e,The graphical models toolkit: An open source software system for speech and time-series processing,"['Jeff Bilmes', 'Geoffrey Zweig']",2002,Computer science,253,['53e9aad2b7602d970345189c'],"This paper describes the Graphical Models Toolkit (GMTK), an open source, publically available toolkit for developing graphical-model based speech recognition and general time se- ries systems. Graphical models are a flexible, concise, and ex- pressive probabilistic modeling framework with which one may rapidly specify a vast collection of statistical models. This paper begins with a brief description of the representational and com- putational aspects of the framework. Following that is a detailed description of GMTK's features, including a language for spec- ifying structures and probability distributions, logarithmic space exact training and decoding procedures, the concept of switching parents, and a generalized EM training method which allows ar- bitrary sub-Gaussian parameter tying. Taken together, these fea- tures endow GMTK with a degree of expressiveness and func- tionality that significantly complements other publically available packages. GMTK was recently used in the 2001 Johns Hopkins Summer Workshop, and experimental results are described in de- tail both herein and in a companion paper."
558bfa9ee4b0cfb70a1aeed7,An overview of automatic speaker recognition technology,['Douglas A. Reynolds'],2002,Computer science,697,[],"In this paper we provide a brief overview of the area of speaker recognition, describing applications, underlying techniques and some indications of performance. Following this overview we will discuss some of the strengths and weaknesses of current speaker recognition technologies and outline some potential future trends in research, development and applications."
558c45d7e4b00c3c48e14ae2,Acoustic echo cancellation in the presence of distorting loudspeakers,"['Aurelio Uncini', 'Andrea Nalin', 'Raffaele Parisi']",2002,Computer science,17,[],"Acoustic echo cancellation is usually needed in hands-free telephone systems or in video conference applications. Conventional acoustic echo cancellers (AECs) basically rely on the assumption of a linear echo path. Their performance is then limited in the presence of nonlinearities, like those typically generated in low-quality loudspeakers. The presence of nonlinearities require the adoption of nonlinear AECs. Truncated Volterra filters are usually applied to nonlinear echo cancellation, but the improvements obtained with respect to linear adaptive filters do not justify a computational load of at least O(N2) (like in the case of second-order Volterra filters) and simpler approaches are necessary. In this paper the effect of loudspeaker nonlinearities is first investigated. Then a convenient new nonlinear architecture based on spline adaptive functions with computational cost of O(N) is proposed as an effective alternative to computationally more expensive approaches."
573695cb6e3b12023e4e3f5e,Solution of nonlinear equations by modified adomian decomposition method,"['E. Babolian', 'Jafar Biazar']",2002,Nonlinear system,143,[],"In this paper, we modify the standard Adomian method for solution of the nonlinear equation f(x) = 0. Four examples are presented and compared using standard and modified Adomian methods."
573696466e3b12023e553303,Phonetic Searching vs. LVCSR: How to Find What You Really Want in Audio Archives,"['Peter S. Cardillo', 'Mark Clements', 'Michael S. Miller']",2002,Computer science,44,[],"A new technique is presented for searching digital audio at the word/phrase level. Unlike previous methods based upon Large Vocabulary Continuous Speech Recognition (LVCSR, with inherent problems of closed vocabulary and high word error rate), phonetic searching combines high speed and accuracy, supports open vocabulary, imposes low penalty for new words, permits phonetic and inexact spelling, enables user-determined depth of search, and is amenable to parallel execution for highly scalable deployment. A detailed comparison of accuracy between phonetic searching and one popular embodiment of LVCSR is presented along with other operating characteristics of the new technique. The current implementation for Digital Media Asset Management (DMAM) is described along with suggested applications in other domains."
573697356e3b12023e625f8f,Automatic Real-Time Extraction of Musical Expression,"['Anders Friberg', 'Erwin Schoonderwaldt', 'Patrik Juslin', 'Roberto Bresin']",2002,Computer science,53,[],"Previous research has identified a set of acoustical cues that are important in communicating different emotions in music performance. We have applied these findings in the development of a system that automatically predicts the expressive intention of the player. First, low-level cues of music performances are extracted from audio. Important cues include average and variability values of sound level, tempo, articulation, attack velocity, and spectral content. Second, linear regression models obtained from listening experiments are used to predict the intended emotion. Third, the prediction data can be visually displayed using, for example, color mappings in accordance with synesthesia research. Preliminary test results indicate that the system accurately predicts the intended emotion and is robust to minor errors in the cue extraction."
573697356e3b12023e6260eb,RtAudio: A Cross-Platform C++ Class for Realtime Audio Input/Output,['Gary P. Scavone'],2002,Computer science,22,[],"This paper presents a cross-platform C++ class for realtime audio input and output streaming. RtAu- dio provides a flexible, easy to use application pro- gramming interface (API) which allows complete audio system control, including device capability querying, multiple concurrent streams, blocking and callback functionality. RtAudio is currently supported on Windows platforms using the Direct- Sound API, Linux platforms using both the OSS and ALSA APIs, and on Irix platforms. Support for OS-X and Steinberg ASIO drivers is planned for Spring 2002."
5c7843db4895d9cbc68ca6ed,The framenet database and software tools,"['C. J. Fillmore', 'C. F. Baker', 'S. Hiroaki']",2002,Computer science,73,['53e99adcb7602d970235f25b'],"The FrameNet Project (http://framenet.icsi.berkeley.edu/Ëœframenet) is producing a lexicon of English for both human use and NLP applications, based on the principles of Frame Semantics, in which sentences are described on the basis of predicators which evoke semantic frames and other constituents which express the participants (frame elements) in these frames. Our lexicon contains detailed information about the possible syntactic realizations of frame elements, derived from annotated corpus examples. In the process, we have developed a suite of tools for the definition of semantic frames, for annotating sentences, for searching the results, and for creating a variety of reports. We will discuss the conceptual basis of our work and demonstrate the tools we work with, the results we produce, and how they may be of use to other NLP projects."
5c78cdb14895d9cbc6ecdb3b,Parallel Priority Queue and List Contraction: The BSP Approach,"['Alexandros V. Gerbessiotis', 'Constantinos J. Sinolakis', 'Alexandre Tiskin']",2002,Computer science,11,"['53e9b213b7602d9703ca971a', '53e9b9d4b7602d97045cde5e']"," . In this paper we present efficient and practical extensions ofthe randomized Parallel Priority Queue (PPQ) algorithms of Ranade et al.,and efficient randomized and deterministic algorithms for the problem oflist contraction on the Bulk-Synchronous Parallel (BSP) model. We alsopresent an experimental study of their performance. We show that ouralgorithms are communication efficient and achieve small multiplicativeconstant factors for a wide range of parallel machines.1 IntroductionWe... "
5e8b2b2b9fced0a24b79892c,Master/slave speculative parallelization,"['Craig Zilles', 'Gurindar Sohi']",2002,Computer science,0,"['53e9ba28b7602d9704633d1a', '53e9b8b3b7602d970448e11f']","Master/Slave Speculative Parallelization (MSSP) is an execution paradigm for improving the execution rate of sequential programs by parallelizing them speculatively for execution on a multiprocessor. In MSSP, one processor---the master---executes an approximate version of the program to compute selected values that the full program's execution is expected to compute. The master's results are checked by slave processors that execute the original program. This validation is parallelized by cutting the program's execution into tasks. Each slave uses its predicted inputs (as computed by the master) to validate the input predictions of the next task, inductively validating the entire execution.The performance of MSSP is largely determined by the execution rate of the approximate program. Since approximate code has no correctness requirements (in essence it is a software value predictor), it can be optimized more effectively than traditionally generated code. It is free to sacrifice correctness in the uncommon case to maximize performance in the common case.A simulation-based evaluation of an initial MSSP implementation achieves speedups of up to 1.7 (harmonic mean 1.25) on the SPEC2000 integer benchmarks. Performance is currently limited by the effectiveness with which our current automated infrastructure approximates programs, which can likely be improved significantly.

"
53e997f1b7602d9701ff4b51,Accurate Unlexicalized Parsing,"['Dan Klein', 'Christopher D. Manning']",2003,Computer science,3686,['53e9ac8fb7602d9703666ea4'],"We demonstrate that an unlexicalized PCFG can parse much more accurately than previously shown, by making use of simple, linguistically motivated state splits, which break down false independence assumptions latent in a vanilla treebank grammar. Indeed, its performance of 86.36% (LP/LR F PCFG models, and surprisingly close to the current state-of-the-art. This result has potential uses beyond establishing a strong lower bound on the maximum possible accuracy of unlexicalized models: an unlexicalized PCFG is much more compact, easier to replicate, and easier to interpret than more complex lexical models, and the parsing algorithms are simpler, more widely understood, of lower asymptotic complexity, and easier to optimize."
53e997f8b7602d9701fff182,GPT Meets PSR,"['Blai Bonet', 'Sylvie ThiÃ©baux']",2003,Computer science,27,[],"We present a case study in confronting the GPT general- purpose planner with the challenging power supply restora- tion (PSR) benchmark for contingent planning. PSR is derived from a real-world problem, and the difÂ£culty of modeling and solving it contrasts with that of the purely artiÂ£cial bench- marks commonly used in the literature. This confrontation leads us to improve general techniques for contingent plan- ning, to provide a PDDL-syle encoding of PSR which we hope to see used in planning competitions, and to report the Â£rst results on generating optimal policies for PSR."
53e99813b7602d970202ba4b,Desparately seeking Cebuano,"['Douglas W. Oard', 'David Doermann', 'Bonnie Dorr', 'Daqing He', 'Philip Resnik', 'Amy Weinberg', 'William Byrne', 'Sanjeev Khudanpur', 'David Yarowsky', 'Anton Leuski', 'Philipp Koehn', 'Kevin Knight']",2003,Computer science,22,[],This paper describes an effort to rapidly develop language resources and component technology to support searching Cebuano news stories using English queries. Results from the first 60 hours of the exercise are presented.
53e99818b7602d9702033e8f,Requirements interaction management,"['William N. Robinson', 'Suzanne D. Pawlowski', 'Vecheslav Volkov']",2003,Computer science,268,"['53e998b8b7602d97020f2b6b', '557e37306fee0fe990ca7ebc', '53e9b76eb7602d970431386b', '53e9b1a9b7602d9703c34556', '53e9ad5db7602d9703742665', '558303420cf2485614700223', '53e99a8cb7602d9702304a61', '53e9a89bb7602d97031e82e3', '53e9998bb7602d97021cdb2f', '53e99ca0b7602d9702550f87', '573695906e3b12023e4b0608', '53e99ae7b7602d9702371a29']","Requirements interaction management (RIM) is the set of activities directed toward the discovery, management, and disposition of critical relationships among sets of requirements, which has become a critical area of requirements engineering. This survey looks at the evolution of supporting concepts and their related literature, presents an issues-based framework for reviewing processes and products, and applies the framework in a review of RIM state-of-the-art. Finally, it presents seven research projects that exemplify this emerging discipline."
53e99885b7602d97020bd36d,Trends and challenges in VLSI circuit reliability,['Cristian Constantinescu'],2003,Computer science,658,[],"Deep-submicron technology is having a significant impact on permanent, intermittent, and transient classes of faults. This article discusses the main trends and challenges in circuit reliability, and explains evolving techniques for dealing with them."
53e998a9b7602d97020e534c,Next generation modeling III - agents: Spades --- a distributed agent simulation environment with software-in-the-loop execution,"['Patrick F. Riley', 'George F. Riley']",2003,Computer science,83,['53e9a6ecb7602d970301fc62'],"Simulations are used extensively for studying artificial intelligence. However, the simulation technology in use by and designed for the artificial intelligence community often fails to take advantage of much of the work by the larger simulation community to produce distributed, repeatable, and efficient simulations. We present the new system known as System for Parallel Agent Discrete Event Simulator, (SPADES), which is a simulation environment for the artificial intelligence community. SPADES focuses on the agent as a fundamental simulation component. The thinking time of an agent is tracked and reflected in the results of the agents' actions by using a Software-in-the-Loop mechanism. SPADES supports distributed execution of the agents across multiple systems, while at the same time producing repeatable results regardless of network or system load. We discuss the design of SPADES in detail and give experimental results. SPADES is flexible enough for a variety of application domains in the artificial intelligence research community."
53e998b0b7602d97020e7fcf,Agent WiSARD: a hybrid system for reconstructing and understanding two-dimensional geometrical figures,"['Ernesto Burattini', 'Paolo Coraggio', 'Massimo De Gregorio']",2003,Computer science,9,[],"This paper investigates the integration of verbal and visual information for describing (explaining) the contents of images formed by two-dimensional geometrical figures, from a hybrid neurosymbolic perspective. The effectiveness of explanations provided by human beings is known to be often enhanced by multiple representation techniques, using both words and pictures. The latter seems particularly suitable in explanations concerning high-level visual tasks involving both-top-down reasoning and bottom-up perceptual processes."
53e99924b7602d970215cb7c,A generative probabilistic OCR model for NLP applications,"['Okan Kolak', 'William Byrne', 'Philip Resnik']",2003,Computer science,71,"['53e9a539b7602d9702e5b5c0', '53e9ab64b7602d97034feae1', '53e9a487b7602d9702da4f60']","In this paper, we introduce a generative probabilistic optical character recognition (OCR) model that describes an end-to-end process in the noisy channel framework, progressing from generation of true text through its transformation into the noisy output of an OCR system. The model is designed for use in error correction, with a focus on post-processing the output of black-box OCR systems in order to make it more useful for NLP tasks. We present an implementation of the model based on finite-state models, demonstrate the model's ability to significantly reduce character and word error rate, and provide evaluation results involving automatic extraction of translation lexicons from printed text."
53e99938b7602d9702176b5c,A High-Speed Oscillator-Based Truly Random Number Source for Cryptographic Applications on a Smart Card IC,"['Marco Bucci', 'Lucia Germani', 'Raimondo Luzzi', 'Alessandro Trifiletti', 'Mario Varanonuovo']",2003,Computer science,169,[],"The design of a high-speed IC random number source macro-cell, suitable to be integrated in a Smart Card microcontroller, is presented. The oscillator sampling technique is exploited and a jittered oscillator which features an amplified thermal noise source has been designed in order to increase the output throughput and the statistical quality of the generated bit sequences. The oscillator feedback loop acts as an offset compensation for the noise amplifier, thus solving one of the major issues in this kind of circuit. A numerical model for the proposed system has been developed which allows us to carry out an analytical expression for the transition probability between successive bits in the output stream. A prototype chip has been fabricated in a standard digital 0.18\mu mn-well CMOS process which features a 10Mbps throughput and fulfills the NIST FIPS and correlation-based tests for randomness. The macro-cell area, excluding pads, is 0.0016mm^{2} (184\mu m \times 86\mu m) and a 2.3mW power consumption has been measured."
53e99938b7602d97021787b9,The Natural Work-Stealing Algorithm is Stable,"['petra berenbrink', 'tom friedetzky', 'Goldberg, L.A.']",2003,Computer science,99,"['53e9a082b7602d9702969140', '53e99fc3b7602d97028a053a']","In this paper we analyse a very simple dynamic workstealing algorithm. In the work-generation model, there are n generators which are arbitrarily distributed among a set of n processors. During each time-step, with probability \lambda, each generator generates a unit-time task which it inserts into the queue of its host processor. After the new tasks are generated, each processor removes one task from its queue and services it. Clearly, the work-generation model allows the load to grow more and more imbalanced, so, even when \lambda"
53e99976b7602d97021b9469,Cooperative Data Fusion Amongst Multiple Uninhabited Air Vehicles,"['Salah Sukkarieh', 'Ali GÃ¶ktogan', 'Jong-hyuk Kim', 'Eric Nettleton', 'Jeremy Randle', 'Matthew Ridley', 'Stuart Wishart', 'Hugh F. Durrant-whyte']",2003,Computer science,13,['558aa541e4b037c08758593c'],This paper will present the latest research endeavors into decentralised data fusion when using multiple uninhabited air vehicles. The paper will focus on the development of Decentralised Picture Compilation and SLAM algorithms when applied to a 6DoF platform. Results from real data are presented and the issues associated in the development of the algorithms and the conclusions drawn from such an endeavor will also be discussed.
53e9998bb7602d97021cc8c8,Dynamic Schemes for Speculative Execution of Code,"['Prabhakar Raghavan', 'Hadas Shachnai', 'Mira Yaniv']",2003,Computer science,5,['53e9998bb7602d97021cc8c8'],"Speculative execution of code is becoming a key technique for enhancing the performance of pipeline processors. We study schemes that predict the execution path of a program based on the history of branch executions. Building on previous work, we present a model for analyzing the effective speedup from pipelining using various schemes for speculative execution. We follow this with stochastic analyses of various speculative execution schemes. Finally, we conclude with simulations covering several of the settings we study."
53e999adb7602d97021f3efe,Symphony: distributed hashing in a small world,"['Gurmeet Singh Manku', 'Mayank Bawa', 'Prabhakar Raghavan']",2003,Computer science,602,['53e9bb6cb7602d97047ad47f'],"We present Symphony, a novel protocol for maintaining distributed hash tables in a wide area network. The key idea is to arrange all participants along a ring and equip them with long distance contacts drawn from a family of harmonic distributions. Through simulation, we demonstrate that our construction is scalable, flexible, stable in the presence of frequent updates and offers small average latency with only a handful of long distance links per node. The cost of updates when hosts join and leave is small."
53e999aeb7602d97021f4ff9,Giotto: A Time-Triggered Language for Embedded Programming,"['Thomas A. Henzinger', 'Benjamin Horowitz', 'Christoph Meyer Kirsch']",2003,Computer science,751,"['53e9a66eb7602d9702fa0512', '558ab7eae4b037c08758c022', '53e99ff0b7602d97028d2cf1', '53e9a408b7602d9702d2313c']","Giotto provides an abstract programmer's model for the implementation of embedded control systems with hard real-time constraints. A typical control application consists of periodic software tasks together with a mode switching logic for enabling and disabling tasks. Giotto specifies time-triggered sensor readings, task invocations, and mode switches independent of any implementation platform. Giotto can be annotated with platform constraints such as task-to-host mappings, and task and communication schedules. The annotations are directives for the Giotto compiler, but they do not alter the functionality and timing of a Giotto program. By separating the platform-independent from the platform-dependent concerns, Giotto enables a great deal of flexibility in choosing control platforms as well as a great deal of automation in the validation and synthesis of control software. The time-triggered nature of Giotto achieves timing predictability, which makes Giotto particularly suitable for safety-critical applications."
53e999bbb7602d97021fe95e,A constrained variational principle for direct estimation and smoothing of the diffusion tensor field from DWI.,"['Z Wang', 'B C Vemuri', 'Y Chen', 'T Mareci']",2003,Nonlinear system,218,['53e9a049b7602d970292ef44'],"In this paper, we present a novel constrained variational principle for simultaneous smoothing and estimation of the diffusion tensor field from diffusion weighted imaging (DWI). The constrained variational principle involves the minimization of a regularization term in an LP norm, subject to a nonlinear inequality constraint on the data. The data term we employ is the original Stejskal-Tanner equation instead of the linearized version usually employed in literature. The original nonlinear form leads to a more accurate (when compared to the linearized form) estimated tensor field. The inequality constraint requires that the nonlinear least squares data term be bounded from above by a possibly known tolerance factor. Finally, in order to accommodate the positive definite constraint on the diffusion tensor, it is expressed in terms of cholesky factors and estimated. variational principle is solved using the augmented Lagrangian technique in conjunction with the limited memory quasi-Newton method. Both synthetic and real data experiments are shown to depict the performance of the tensor field estimation algorithm. Fiber tracts in a rat brain are then mapped using a particle system based visualization technique."
53e999e0b7602d97022253bb,A Dual-Path Logarithmic Number System Addition/Subtraction Scheme for FPGA,"['Barry Lee', 'Neil Burgess']",2003,Computer science,14,[],"A new architecture for calculating the addition/subtraction function required in a logarithmic number system (LNS) is presented. A substantial logic saving over previous works is illustrated along with similarities with the dual-path floating-point addition method. The new architecture constrains the lookups to be of fractional width and uses shifting to achieve this. Instead of calculating the function log,(1+/-2(M-K)) in two lookups the function arithmetic is performed (i.e. the two functions 2(M-K) and log(2)(), plus a correction function) as this allows logic sharing that maps well to FPGA. Better-than-floating-point (BTFP) accuracy is used to enable a future comparison with floating-point."
53e999f5b7602d970223a2fd,Verification of relational tranducers for electronic commerce,['Marc Spielmann'],2003,Computer science,71,['53e9a255b7602d9702b5d6d8'],"Motivated by recent work of Abiteboul, Vianu, Fordham, and Yesha [3] we investigate the verifiability of transaction protocols specifying the interaction of multiple partiesvia a network, where each party is equipped with an (active) database that participates in the interaction. Such transaction protocols typically occur in the context of electronic commerce applications and can be formalized as relational transducers. We introduce a class of powerful relational transducers based on Gurevich's abstract state machines and show that several verification problems related to electronic commerce applications can be solved for these transducers. Our approach is, in some sense, complementary to the approach in [3]."
53e999ffb7602d970224c52e,Core formal molecular biology,"['Vincent Danos', 'Cosimo Laneve']",2003,Computer science,77,[],"A core modeling language for Molecular Biology is introduced, where two simple forms of interaction are considered, complexation and activation. This core language is equipped with two sensible bisimulation-based equivalences, and it is shown that interactions involving complex reactants are superfluous up to these notions. Strong compilations in Ï€-calculus are given, following Regev's principle of translating physical connection as private name sharing."
53e99a04b7602d97022517e3,Detecting emotion in music,"['Tao Li', 'Mitsunori Ogihara']",2003,Computer science,339,[],"Abstract: IntroductionMusic is not only for entertainment and for pleasure, but hasbeen used for a wide range of purposes due to its social andphysiological effects. Traditionally musical information hasbeen retrieved and/or classified based on standard reference information,such as the name of the composer and the title of thework etc. These basic pieces information will remain essential,but information retrieval based on these are far from satisfactory.Huron points out that since the..."
53e99a14b7602d9702265b7b,Computation beyond turing machines,"['Peter Wegner', 'Dina Goldin']",2003,Computer science,116,"['53e9a80cb7602d970314f89f', '53e9a797b7602d97030d1458', '53e997f5b7602d9701ff9865']",Seeking appropriate methods to model computing and human thought.
53e99a52b7602d97022b7ef9,A Self-reconfiguring Platform,"['Brandon Blodget', 'Philip James-roxby', 'Eric Keller', 'Scott Mcmillan', 'Prasanna Sundararajan']",2003,Computer science,244,"['53e9bd03b7602d97049884cb', '53e998ceb7602d9702108efa', '53e9a93fb7602d9703295100', '53e99991b7602d97021d33db']","A self-reconfiguring platform is reported that enables an FPGA to dynamically reconfigure itself under the control of an embedded microprocessor. This platform has been implemented on Xilinx Virtex IItm and Virtex II Pro(tm) devices. The platform's hardware architecture has been designed to be lightweight. Two APIs (Application Program Interface) are described which abstract the low level configuration interface. The Xilinx Partial Reconfiguration Toolkit (XPART), the higher level of the two APIs, provides methods for reading and modifying select FPGA resources. It also provides support for relocatable partial bitstreams. The presented self-reconfiguring platform enables embedded applications to take advantage of dynamic partial reconfiguration without requiring external circuitry."
