id,title,authors.name,year,fos.name,n_citation,references,abstract
53e9a91ab7602d970326ca89,A set of goals and approaches for education in computer science,['Saul Amarel'],1971,Computer science,1,['53e9af06b7602d9703938eb8'],"In order to evaluate and plan educational programs in computer science it is important to have a clear conception of the internal structure and content of the discipline, and also of its relationships with other disciplines. It is also important to have a clear set of goals, values, and priorities in the light of which given programs can be evaluated, and new approaches can be developed."
53e9aec4b7602d97038eb9c3,Program restructuring for virtual memory,"['D. J. Hatfield', 'Gerald, J.']",1971,Computer science,161,[],"Our general experience so far has shown the display of a virtual memory use pattern to be a good diagnostic tool. The automatic sector reordering technique brings noticeable improvements in paging performance where there is room for improvement, reducing the necessary working space (for a given number of exceptions) by as much as one-third to one-half. We have worked entirely in the environment of a simple hierarchy of main memory and a uniform speed replacement memory, with all replacement blocks having the same size. We have found that the reordering process, assuming a page size of 4K bytes, also produces improvements on pages of 8K and 2K bytes with the improvements favoring the doubled page size over the halved. This is consistent with a tendency we have noticed in the programs we have examined for better packed memory to favor larger page sizes. But the page size for clustering bears a direct relationship to the program sectors themselves. It has not proved effective to cluster at the physical page size when the average sector size is half as large or more. The optimal page size for a program depends on (besides physical I/O timings) complicated patterns in the use of virtual memory, about which very little is known."
53e9b388b7602d9703e66f0b,A Cyclic-Queue Model of System Overhead in Multiprogrammed Computer Systems,"['P. A. W. Lewis', 'G. S. Shedler']",1971,Computer science,35,['53e99a2bb7602d97022854c4'],"A probabilistic model is presented of a multiprogrammed computer system operat- ing under demand paging. The model contains an explicit representation of system overhead, the CPU requirements and paging characteristics of the program load being described statis- tically. Expressions for steady-state CPU problem program time, CPU overhead time, and channel utilization are obtained. Some numerical results are given which quantify the gains in CPU utilization obtained from multiprogramming . It is also pointed out heuristically and demonstrated numerically that an actual decrease in CPU utilization results if there is too much overhead associated with multiprogramming and if the average time between page ex- ceptions decreases too rapidly with increasing number of multiprogrammed jobs."
53e9b698b7602d9704209826,An Estimate of the Store Size Necessary for Dynamic Storage Allocation,['J. M. Robson'],1971,Computer science,18,[],Dynamic storage allocation using fixed blocks is usually inefficient in its use of store. The amount of store needed depends on the allocation strategy used. It is proved that for any strategy the amount of store needed is bounded below by a function which rises log- arithmically with the size of blocks used. A certain strategy is shown to exceed this bound by a factor of at most 13/4. The exact amount of store needed is found for the case when blocks have sizes 1 and 2 only.
53e9b782b7602d97043267c3,On Network Linguistics and the Conversational Design of Queueing Networks,"['K. B. Irani', 'V. L. Wallace']",1971,Computer science,22,[],"Network diagrams are a frequent means of problem description in many technical disciplines. However, problem-oriented graphic systems which use network diagrams as the medium of communication require translators. These accept the information provided in the network diagrams, associate mathematical meaning with the symbols of the diagram, and then transform that meaning into a model of the entire network which is capable of computer solution. A formal framework for these operations, constituting a useful linguistic approach to the translator functions, is offered. The approach is illustrated for Markovian queueing networks."
558ab64a84ae84d265bf3493,A Fault-Tolerant Information Processing Concept for Space Vehicles,"['Hopkins, A.L., Jr.']",1971,Computer science,26,[],"A distributed fault-tolerant information processing system is proposed, comprising a central multiprocessor, dedicated local processors, and multiplexed inputâ€“output buses connecting them together. The processors in the multiprocessor are duplicated for error detection, which is felt to be less expensive than using coded redundancy of comparable effectiveness. Error recovery is made possible by a triplicated scratchpad memory in each processor. The main multiprocessor memory uses replicated memory for error detection and correction. Local processors use any of three conventional redundancy techniques: voting, duplex pairs with backup, and duplex pairs in independent subsystems."
53e997ecb7602d9701fea3eb,Ancient Babylonian algorithms,['Donald E. Knuth'],1972,Computer science,100,[],"The early origins of mathematics are discussed, emphasizing those aspects which seem to be of greatest interest from the standpoint of computer science. A number of old Babylonian tablets, many of which have never before been translated into English, are quoted."
53e99c20b7602d97024ccf69,A system for interprocess communication in a resource sharing computer network,['David C. Walden'],1972,Computer science,87,['53e9a790b7602d97030c8b43'],A system of communication between processes in a time-sharing system is described and the communication system is extended so that it may be used between processes distributed throughout a computer network. The hypothetical application of the system to an existing network is discussed.
53e99ca8b7602d970255b5e5,Nonpriority Multiprogramming Systems Under Heavy Demand Conditionsâ€”Customers' Viewpoint,['I. Mitrani'],1972,Computer science,23,['53e9b388b7602d9703e66f0b'],"A simple cyclic-queue model of a multiprogramming system with a fixed number of tasks is analyzed in its steady state. Expressions for queue-size distribution, average rate of job completions, and average stay-in-the-syst em time are derived. A measure of system efficiency alternative to processor utilization is suggested and optimal values for the degree of multiprogramming are given for various values of the parameters."
53e99d74b7602d970262e2cc,Computers and society: a proposed course for computer scientists,"['E. Horowitz', 'H. L. Morgan', 'A. C. Shaw']",1972,Computer science,19,[],"The purpose of this paper is to describe a course concerned with both the effects of computers on society and the responsibilities of computer scientists to society. The impact of computers is divided into five components: political, economic, cultural, social, and moral; the main part of the paper defines each component and presents examples of the relevant issues. In the remaining portions the possible formats for such a course are discussed, a topic by topic outline is given, and a selected set of references is listed. It is hoped that the proposal will make it easier to initiate courses on this subject."
53e9a8f8b7602d9703246207,Interference between communicating parallel processes,"['Philip Gilbert', 'W. J. Chandler']",1972,Computer science,30,[],"Various kinds of interference between communicating parallel processes have been examined by Dijkstra, Knuth, and others. Solutions have been given for the mutual exclusion problem and associated subproblems, in the form of parallel programs, and informal proofs of correctness have been given for these solutions.In this paper a system of parallel processes is regarded as a machine which proceeds from one state S (i.e. a collection of pertinent data values and process configurations) to a next state Sâ€² in accordance with a transition rule S â‡’ Sâ€².A set of such rules yields sequences of states, which dictate the system's behavior. The mutual exclusion problem and the associated subproblems are formulated as questions of inclusion between sets of states, or of the existence of certain sequences. A mechanical proof procedure is shown, which will either verify (prove the correctness of) or discredit (prove the incorrectness of) an attempted solution, with respect to any of the interference properties.It is shown how to calculate transition rules from the â€œpartial rulesâ€ by which the individual processes operate. The formation of partial rules and the calculation of transition rules are both applicable to hardware processes as well as to software processes, and symmetry between processes is not required."
53e9a91ab7602d970326c9d5,The Inhibition of Potential Parallelism by Conditional Jumps,"['E. M. Riseman', 'Foster, Caxton C.']",1972,Computer science,165,['53e9a108b7602d97029f701d'],"This note reports the results of an examination of seven programs originally written for execution on a conventional computer (CDC-3600). We postulate an infinite machine, one with an infinite memory and instruction stack, infinite registers and memory, and an infinite number of functional units. This machine wiU exectite a program in parallel at maximum speed by executing each instruction at the earliest possible moment."
53e9b53bb7602d9704070774,Scheduling of time critical processes,['Omri Serlin'],1972,Computer science,113,['53e99cb5b7602d970256bbef'],"In real-time applications, the computer is often required to service programs in response to external signals, and to guarantee that each such program is completely processed within a specified interval following the occurrence of the initiating signal. Such programs are referred to in this paper as time-critical processes, or TCPs."
53e9b572b7602d97040ae743,The Multics Input/Output system,"['Richard J. Feiertag', 'Elliott I. Organick']",1972,Computer science,79,[],"An I/0 system has been implemented in the Multics system that facilitates dynamic switching of I/0 devices. This switching is accomplished by providing a general interface for all I/O devices that allows all equivalent operations on different devices to be expressed in the same way. Also particular devices are referenced by symbolic names and the binding of names to devices can be dynamically modified. Available I/0 operations range from a set of basic I/0 calls that require almost no knowledge of the I/O System or the I/0 device being used to fully general calls that permit one to take full advantage of all features of an I/O device but require considerable knowledge of the I/0 System and the device. The I/O System is described and some popular applications of it, illustrating these features, are presented."
53e9bde2b7602d9704a94c83,The Multics virtual memory: concepts and design,"['A. Bensoussan', 'C. T. Clingen', 'R. C. Daley']",1972,Computer science,150,['53e998f0b7602d970212b848'],"As experience with use of on-line operating systems has grown, the need to share information among system users has become increasingly apparent. Many contemporary systems permit some degree of sharing. Usually, sharing is accomplished by allowing several users to share data via input and output of information stored in files kept in secondary storage. Through the use of segmentation, however, Multics provides direct hardware addressing by user and system programs of all information, independent of its physical storage location. Information is stored in segments each of which is potentially sharable and carries its own independent attributes of size and access privilege.Here, the design and implementation considerations of segmentation and sharing in Multics are first discussed under the assumption that all information resides in a large, segmented main memory. Since the size of main memory on contemporary systems is rather limited, it is then shown how the Multics software achieves the effect of a large segmented main memory through the use of the Honeywell 645 segmentation and paging hardware."
557f07f66fee0fe990cae3ed,How Far Can Data Loops Go?,"['Pierce, J.']",1972,Computer science,38,['53e9a790b7602d97030c8b43'],"The switching of addressed blocks of data through a network (message switching) is particularly suited to the sort of inquiry-response communication characteristic of many business transactions. In a system of interconnected loops, efficient message switching can be attained with distributed control rather than common control. The initial capital investment in such a system would be low and the investment would grow only as the system grew."
557f09856fee0fe990cae4ad,Flow Control in a Resource-Sharing Computer Network,"['Robert E. Kahn', 'William R. Crowther']",1972,Computer science,60,['53e9a790b7602d97030c8b43'],"In this paper, we discuss flow control in a resourcesharing computer network. The resources consist of a set of inhomogeneous computers called hosts that are geographically distributed and are interconnected by a store-and-forward communications subnet. In the communication process, messages pass between hosts via the subnet. A protocol is used to control the flow of messages in such a way as to efficiently utilize the subnet and the host resources. In this paper, we examine in some detail the nature of the flow control required in the subnet and its relation to the host flow control and subnet performance."
557f0a9a6fee0fe990cae535,Analysis and Compensation of Bandpass Nonlinearities for Communications,"['Kaye, A.', 'George, D.', 'Eric, M.']",1972,Nonlinear system,109,[],"There are many instances in communication systems where bandpass signals are passed through nonlinear devices, such as traveling wave tubes, which exhibit both amplitude and phase nonlinearities. When the input signal is narrow band, the device may be characterized by measurements of its single-carrier amplitude and phase transfer functions. A sufficient model for such a device is a quadrature structure that includes two nonlinearities each of which, acting on its own, would exhibit only amplitude distortion. The outputs of the two halves of this model are linearly independent for arbitrary narrow-band input signals so that their power spectra add. Consequently, almost all previously published results for amplitude nonlinearities can be readily applied to the analysis of the general device. Emphasis is laid on practical procedures for analysis based directly on measured device characteristics rather than analytic approximations and accuracy is checked by comparison of certain intermodulation results with previous results and with measurements. A new result is the performance of an Intelsat IV tube for a large number of independent equal-power-density signals. A heuristically optimal saturating nonlinearity is introduced and analyzed and two methods of compensating an arbitrary saturating device to obtain this optimal characteristic are presented. Two methods of inverting the Chebyshev transform are used in this paper and the choice of basis functions for obtaining series representations of the measured device characteristics is discussed."
573696486e3b12023e554cef,A space-efficient list structure tracing algorithm,['Ben Wegbreit'],1972,Computer science,12,[],"An algorithm for tracing during garbage collection of list structure is presented. It requires only one bit for each level of doubly branching structure traced. Compared to existing trace algorithms, it generally requires less storage-often, substantially less."
573696486e3b12023e555269,Percolation of Code to Enhance Parallel Dispatching and Execution,"['Caxton C. Foster', 'Edward M. Riseman']",1972,Computer science,74,['53e9a91ab7602d970326c9d5'],"This note investigates the increase in parallel execution rate as a function of the size of an instruction dispatch stack with lookahead hardware. Under the constraint that instructions are not dispatched until all preceding conditional branches are resolved, stack sizes as small as 2 or 4 achieve most of the parallelism that a hypothetically infinite stack would."
53e99827b7602d9702047167,Teaching â€œabout programmingâ€,['Robert F. Rosin'],1973,Computer science,5,[],"This paper presents the goals and organization of a course about programming designed to provide entering students in a graduate program with a cultural enrichment in their professional lives. The students are expected to have taken at least two programming courses prior to this one and, therefore, to be familiar with at least two programming languages, both as students and users.Teaching someone how to program is similar to teaching him to play a musical instrument: neither skill can be taughtâ€”they must be learned. However, the teacher still serves several vital purposes: to present a set of rules for producing well-formed utterances; to offer numerous demonstrations of his own skill; and to function as an involved critic. Finally, the teacher is the source of information about the process in which the student is involved."
53e9a2ceb7602d9702bd6a47,Mixed solutions for the deadlock problem,"['howard', 'harris j john']",1973,Computer science,22,['53e9ab1ab7602d970349e366'],"Mixtures of detection, avoidance, and prevention provide more effective and practical solutions to the deadlock problem than any one of these alone. The individual techniques can be tailored for subproblems of resource allocation and still operate together to prevent deadlocks. This paper presents a method, based on the concept of the hierarchical operating system, for constructing appropriate mixtures and suggests appropriate subsystems for the most frequently occurring resource allocation problems"
53e9a455b7602d9702d70281,Robot decisions based on maximizing utility,"['Walter Jacobs', 'Maxine Kiefer']",1973,Computer science,15,[],"Additive AND/OR graphs are defined as AND/ OR graphs without circuits, which can be considered as folded AND/OR trees; i. e. the cost of a common subproblem is added to the cost as many times as the subproblem occurs, but it is computed only once. Additive ..."
53e9a841b7602d9703189896,A theory of dynamic file management in a multilevel store,"['Lawrence L. Rose', 'Malcolm H. Gotterer']",1973,Computer science,5,[],"This paper describes the concept of dynamic file management. The objective of the theoretical model defined is to minimize the throughput time of any computer system with a multilevel store. A measure of throughput time is derived to be a function of job run time, file movement time, and file configuration choice time. This, plus locally imposed exogenous policies, provides a basis for dynamically moving files within the multilevel store to minimize throughput time."
53e9b3efb7602d9703ee011a,An analysis of errors and their causes in system programs,['Albert Endres'],1973,Computer science,270,[],"Program errors detected during internal testing of the operating system DOS/VS form the basis for an investigation of error distributions in system programs. Using a classification of the errors according to various attributes, conclusions can be drawn concerning the possible causes of these errors. The information thus obtained is applied in a discussion of the most effective methods for the detection and prevention of errors."
53e9b802b7602d97043b5b4c,The Computation of Window Operations on a Parallel Organized Computer A Case Study,[' Shi-Kuo Chang'],1973,Computer science,3,[],"The computation of window operations and arbitrary local operations on a parallel organized computer is studied. It is shown that for the window operations, the computation time can be minimized, subject to the restriction of memory accessibility. It is also shown that the computation time increases as the degree of disorderliness of a local operation increases."
558b219ae4b037c0875b2b35,Roundings in Floating-Point Arithmetic,"['Yohe, J.Michael']",1973,Computer science,53,[],"In this paper we discuss directed roundings and indicate how hardware might be designed to produce proper upward directed, downward directed, and certain commonly used symmetric roundings. Algorithms for the four binary arithmetic operations and for rounding are presented, together with proofs of their correctness; appropriate formulas for a priori error analysis of these algorithms are presented. Some of the basic applications of directed roundings are surveyed."
558ba1f584ae6766fdee5c8a,Stochastic Automata Models with Applications to Learning Systems,"['Viswanathan, R.', 'Narendra, Kumpati S.']",1973,Nonlinear system,47,[],"The performance of variable-structure stochastic automata in stationary random environments has been extensively studied for the case when the environment's response is 0 or 1 (P model). A method is suggested for extending the updating schemes known for the P model to the S model, where the environment's output can lie in the interval [0,1], and a class of optimal nonlinear schemes for the S model is derived. Computer simulations reveal the superior performance of the S model in multimodal search even when the bounds on the performance function are unknown."
558bc93ce4b0cfb70a19d214,Wholesale/retail specification in resource sharing networks,"['Stefferud, Einar', 'Grobstein, David L.', 'Uhlig, Ronald P.']",1973,Computer science,7,[],"Technical feasibility of computer-communication networks has already been demonstrated [3, 5, 8, 14] for general purpose computers, and evidence is currently being presented to show that economic viability is also feasible. [8, 14]"
573696486e3b12023e5549be,The Parallel Evaluation of Arithmetic Expressions Without Division,"['Richard Brent', 'Daniel Kuck', 'Kiyoshi Maruyama']",1973,Computer science,64,[],"As computers become capable of executing more arithmetic operations simultaneously, the question of compiling for such machines becomes more important."
53e99b9bb7602d970244383c,Experimental data on page replacement algorithm,['N. A. Oliver'],1974,Computer science,4,[],"Although paged VM (Virtual Memory) systems are being implemented more and more, their full capabilities have not yet been realized. Early research in this field pointed to possible inefficiencies in their implementation. Subsequent studies, however, led to the conclusion that paged VM systems could provide a productive means to run large programs on small main memory, if proper techniques are employed. One of the most influential of these is the choice of an efficient page replacement algorithm (RA) to minimize page traffic between the different levels of memory."
53e9a455b7602d9702d74d35,Computational Complexity of Probabilistic Turing Machines,['John T. Gill III'],1974,Computer science,634,['53e99b5eb7602d9702404c0c'],Probabilistic Turing machines are Turing machines with the ability to flip coins in order to make random decisions. We allow probabilistic Turing machines small but nonzero error probability in computing number-theoretic functions. An example is given of a function computable more quickly by probabilistic Turing machines than by deterministic Turing machines. It is shown how probabilistic linear-bounded automata can simulate nondeterministic linear-bounded automata.
53e9a839b7602d9703182a1d,Waiting Lines and Times in a System with Polling,"['Alan G. Konheim', 'Bernd Meister']",1974,Computer science,146,[],"A communication system consisting of a number of buffered input terminals connected to a computer by a single channel is analyzed. The terminals are polled in sequence and the data is removed from the terminal's buffer. When the buffer has been emptied, the channel, for an interval of randomly determined length, is used for system overhead and/or to transmit data to the terminals. The system then continues with a poll of the next terminal. The stationary distributions of the length of the waiting line and the queueing delay are calculated for the case of identically distributed input processes."
53e9a965b7602d97032bafe2,Effects of serial programs in multiprocessing systems,"['W. Frank King III', 'Stephen E. Smith', 'Irving Wladawsky']",1974,Computer science,4,[],"A model of a multiprocessing, multiprogramming computer system with serially reusable programs was developed to study the effect of serial programs on system performance. Two strategies for implementing serially reusable programs were investigated, a wait strategy in which the processor waits until the serial program is available, and a switch strategy, in which the processor is freed to do other work. Relative performances and asymptotic conditions as functions of the number of processors, processes, serially reusable programs, and the fraction of time each process executes serially reusable programs were obtained. Quantitative results are presented showing that the switch strategy is superior. The wait strategy causes quick saturation when the number of processes is increased."
53e9af18b7602d970394eebb,Assisting network users with a network access machine,['Robert P. Blanc'],1974,Computer science,5,['53e9a790b7602d97030c8b43'],"Accessing networks of heterogeneous computer systems can often be cumbersome due to differences in command languages and conventions. Approaches toward improving these conditions are identified and a specific solution - a â€œNetwork Access Machineâ€ - is described in detail. The â€œNetwork Access Machineâ€ is a mini- computer-based system that acts as a network access point for a user at his terminal and assists the user through the automatic execution of access procedures. This minicomputer facility allows the user to specify (or to have specified) his own network commands. The minicomputer expands these commands into command sequences executable on a specified network and host connected to that network. Further, system and network responses are analyzed to assure agreement with those anticipated for specific commands. Conditional and parameterized expansions allow the use of the same commands on different host computers and different networks."
53e9af75b7602d97039b9831,Binary Search Trees and File Organization,['J. Nievergelt'],1974,Computer science,77,['53e9bc8fb7602d9704910999'],"Binary search trees are an important technique for organizing large files, because they are efficient for both random and sequential access of records, and for modification of a file. Because of this, they have received a great deal of attention in recent years, and their properties are now better understood than those of most other file organization methods. This paper surveys the main results which have been obtained."
53e9aff5b7602d9703a4ed0c,The minimization of spatially-multiplexed character sets,['James F. Gimpel'],1974,Computer science,11,[],"The paper describes a technique for compacting character sets in a digital computer while retaining fast access to individual bits. It considers the problem of minimizing the storage needed to contain such tables. Reduction techniques are developed, and the problem is shown to reduce to a covering problem."
53e9b029b7602d9703a8527e,Operating system integrity in OS/VS2,['W. S. McPhee'],1974,Computer science,42,[],"In conclusion, three areas of concern that continue to be brought up repeatedly with respect to system integrity support are now addressed. These questions concern thiem pact of integrity support on the system as a whole, the feasibility of integrity on other systems, and the questionos f what level of integrity has been achieved in vs2 Release 2 and what in fact constitutes an adequate level of system integrity."
53e9b564b7602d970409b29b,Determining hit ratios for multilevel hierarchies,"['Gecsei, J.']",1974,Computer science,35,[],"The applicability of stack processing for evaluation of storage hierarchies has been limited to two-level systems and to a very special group of multilevel hierarchies. A generalization of stack processing, called joint stack processing, is introduced. This technique makes possible the efficient determination of hit ratios for a class of multilevel hierarchiesâ€”staging hierarchies. These hierarchies are rather realistic in the sense that they allow for multiple block sizes and multiple copies of data in the hierarchy. Properties of storage management schemes that lend themselves to joint stack processing are studied, and the notion of distributed hierarchy management is described and illustrated."
53e9b6d0b7602d970425b3a9,A first order approximation to the optimum checkpoint interval,['John W. Young'],1974,Computer science,111,[],"To avoid having to restart a job from the beginning in case of random failure, it is standard practice to save periodically sufficient information to enable the job to be restarted at the previous point at which information was saved. Such points are referred to as checkpoints, and the saving of such information at these points is called checkpointing [1]."
557e7bdb6fee0fe990ca9ee7,Error intervals and cluster density in channel modeling (Corresp.),"['Adoul, J.-P.']",1974,Computer science,31,[],This correspondence is concerned with binary processes and presents results with immediate applications in the modeling of digital channels for the purpose of evaluating code performance. It is demonstrated that cluster density can be analytically described from the distributions of intervals between errors. These relations and derived clustering properties hold for any stationary process. Analyses of real error data exemplify the use of these results in regard to channels having dependent inter-error intervals.
557f0c8ad19faf961d16e6b5,Signal Coding Using Asynchronous Delta Modulation,"['Hawkes, T.', 'Simonpieri, P.']",1974,Computer science,5,[],"A description is given for a delta modulation system wherein the sampling interval is varied as a function of the characteristics of the signal to be coded. The system thus operates asynchronously as compared with the usual delta modulator, and permits the transmission of fewer samples during periods of small signal variation. The algorithm used for sampling interval variation is common to both transmitting and receiving ends of the system, and so signal reconstitution at the receiver is possible without the explicit transmission of interval information. Some results are presented in the form of line printer generated images."
53e997f4b7602d9701ff5f9c,A note on recoverability of modular systems,"['Philip M. Merlin', 'David J. Farber']",1975,Computer science,4,[],"In a paper by Gostelow-Van Weert, it was shown that any processes can be described by Petri-nets (PN). Thus PN can be used as a model in the design (or analysis) of any computer system. This approach makes it possible to utilize all the theoretic knowledge developed for PN and thus provides a powerful tool for computer systems (or program) design. In this case, the PN can be used as a framework that provides a tool for: 1. the understanding of the design, 2. handling the incremental changes of the design (without redesigning the entire system), 3. the implementation of desired properties (like recoverability in case of failures, proper termination, mutual exclusion, etc.), and 4. at least, the analysis of the program in order to check if it has the desired properties."
53e99827b7602d970204c0a4,Primitives and words,['Yorick Wilks'],1975,Computer science,40,[],"We may usefully distinguish between internal and external questions when discussing the use of primitives for representing natural language content and doing related semantic computations. Here I shall give a few examples of internal questions; go on to explain why I shall turn immediately to external questions; and finally discuss two of the latter: the justification of primitives in general, and the distinction, if any, between primitives and words. "
53e9984bb7602d970207a201,Weight-balanced trees,['Jean-loup Baer'],1975,Computer science,27,[],"It is now recognized that binary search trees are structures which can be used efficiently for the organization of files and directories. The ease of insertion and deletion of nodes makes trees very appealing for directories which are often modified. By comparison with a sequential table organization, some additional memory is required for the links between nodes. From a cost-effective viewpoint, this is generally more than compensated for by the savings in searching (for a linear table) and inserting (for an ordered table)."
53e99853b7602d970208a49a,The phrasal lexicon,['Joseph D. Becker'],1975,Computer science,854,[],"Theoretical linguists have in recent years concentrated their attention on the productive aspect of language, wherein utterances are formed combinatorically from units the size of words or smaller. This paper will focus on the contrary aspect of language, wherein utterances are formed by repetition, modification, and concatenation of previously-known phrases consisting of more than one word. I suspect that we speak mostly by stitching together swatches of text that we have heard before; productive processes have the secondary role of adapting the old phrases to the new situation. The advantage of this point of view is that it has the potential to account for the observed linguistic behavior of native speakers, rather than discounting their actual behavior as irrelevant to their language. In particular, this point of view allows us to concede that most utterances are produced in stereotyped social situations, where the communicative and ritualistic functions of language demand not novelty, but rather an appropriate combination of formulas, cliches, idioms, allusions, slogans, and so forth. Language must have originated in such constrained social contexts, and they are still the predominant arena for language production. Therefore an understanding of the use of phrases is basic to the understanding of language as a whole.You are currently reading a much-abridged version of a paper that will be published elsewhere later."
53e9991cb7602d9702156cdd,An analysis of a use bit page replacement algorithm,"['Dale H. Grit', 'Richard Y Kain']",1975,Computer science,9,[],"The use bit algorithms have been proposed as approximations to least-recently-used page replacement algorithms. In this paper we describe two approximate Markov models and demonstrate their accuracy by comparison with simulations of paging behavior derived from traces of programs for the CDC 6600 computer. The use bit algorithm is found to be a good approximation to the least-recently-used algorithm. Furthermore, the models give reasonable predictions of the missing page rates."
53e9998bb7602d97021cde02,Subword complexities of various classes of deterministic developmental languages without interactions,"['A. Ehrenfeucht', 'K.P. Lee', 'G. Rozenberg']",1975,Computer science,79,[],"Lee has shown that ifL is aDOL language, then pink(L) C Â· k2 for some constantC, where pink(L) denotes the number of subwords of lengthk inL. We show that the result does not hold forDIL languages. It is also shown that each everywhere growing (uniform)DIL language is the image under a coding of an everywhere growing (uniform)DOL language. A similar result holds for languages generated by systems with tables. These enable us to solve the subword complexity problems for developmental languages with interactions."
53e99a0eb7602d970225e2c8,Bubble domain memory systems,['John E. Ypma'],1975,Computer science,10,[],"This paper presents bubble memory technology from a systems viewpoint. A perspective is given listing the characteristics of bubble domain memory relative to other available and oncoming memory technology. The application areas most conformed to bubble capability are identified. Bubble domain chip topologies and bubble memory systems organized to fit the application are discussed. Examples of actual devices being built are presented. Prototype systems are discussed, indicating their organization and interface command and timing structure."
53e99b10b7602d97023a07e7,"Scripts, Plans and Knowledge","['R. Schenk', 'Robert P. Abelson']",1975,Computer science,452,[],"We describe a theoretical system intended to facilitate the use of knowledge In an understandÂ­ ing system. The notion of script is introduced to account for knowledge about mundane situations. A program, SAM, is capable of using scripts to underÂ­ stand. The notion of plans is introduced to acÂ­ count for general knowledge about novel situaÂ­ tions ."
53e99b10b7602d97023a1cd3,Son of seminumerical algorithms,['D. E. Knuth'],1975,Computer science,3,[],"During the last fifteen months or so, I have been preparing the second edition of my book, Seminumerical Algorithms (The Art of Computer Programming, vol. 2, published by Addison-Wesley), and Prof. Loos has kindly suggested that the readers of SIGSAM Bulletin may want to know something about this new version."
53e99b26b7602d97023c330d,Pluribus: a reliable multiprocessor,"['S. M. Ornstein', 'W. R. Crowther', 'M. F. Kraley', 'R. D. Bressler', 'A. Michel', 'F. E. Heart']",1975,Computer science,102,"['558ab64a84ae84d265bf3493', '53e9a790b7602d97030c8b43']","As computer technology has evolved, system architects have continually sought new ways to exploit the decreasing costs of system components. One approach has been to pull together collections of units into multiprocessor systems. Usually the objectives have been to gain increased operating power through parallelism and/or to gain increased system reliability through redundancy."
53e99c05b7602d97024b4ce2,Reliability Analysis of Systems with Concurrent Error Detection,"['C. V. Ramamoorthy', ' Yih-Wu Han']",1975,Computer science,27,['573696486e3b12023e554bfa'],"There is an increasing use of error detectors and correctors in computer subsystems, such as parity detectors in memory modules and residue checkers in arithmetic units. Their fault tolerant characteristics are studied through the model of detector redundant systems. Their reliabilities and availabilities are analyzed and compared with those which do not have any such error detectors. The design of fault isolating and reconfiguring networks used in the implementation of such systems are developed."
53e99e9ab7602d9702761a5c,Error resynchronization in producer-consumer systems,"['David L. Russell', 'Thomas H. Bredt']",1975,Computer science,8,['558b61c9e4b037c0875c912e'],This paper is concerned with error processing for parallel producer-consumer interactions such as encountered in the desing of multi-process operating systems. Solutions to resynchronization problems that occur when a consumer process detects errors in information received from a producer process are presented. Fundamental properties of this error processing are discussed. It is shown that explicit error processing results in an increase in program complexity and a decrease in the ease of understanding a program.
53e9a0eeb7602d97029d8a30,A Survey of Analytic Models of Rollback and Recovery Stratergies,['K. M. Chandy'],1975,Computer science,82,['53e9b6d0b7602d970425b3a9'],"There are several ways to increase system reliability. Choosing the most cost-effective one is not easy, but models such as those outlined in this paper can help."
53e9a1d0b7602d9702ac6b6e,Communication protocols and error recovery procedures,['Gregor von Bochmann'],1975,Computer science,19,['53e9a8f8b7602d9703246207'],"The design of multiple computer systems and computer networks poses some interesting new problems and shows some older problems in the light of a new context. We are interested in the problems which are related to the design of communication protocols and error recovery procedures. In the design of computer systems, error recovery procedures have often not received very much attention, although they are essential for the reliable operation of most systems. In the case of multiple computer systems, appropriate error recovery procedures can be used to obtain a very much increased availability of the system services. This is also an advantage of computer networks. Whereas single computer systems can sometimes function to a certain extent without elaborate error recovery procedures, data communication protocols, on the other hand, normally have to contain explicit error recovery procedures, since the underlying communication line is normally not very reliable. Therefore, approaches that have been used for the design of protocols in computer networks could also be useful in the design of local multiple computer systems for obtaining higher reliability and availability."
53e9a487b7602d9702da691b,Methodology in AI and natural language understanding,['Yorick Wilks'],1975,Computer science,4,[],"Are workers in AI and natural language happy band of brothers marching with their various systems together towards the Promised Land (systems which in the view of mahy well disposed outsiders are only notational variants at bottom), or on +the contrary are there serious methodological differences positions? I think there is in fact one entral difference, and that it is a methodological reflection of a metaphysical difference about whether there is, or is not, a science of language. But it is not easy to tease this serious difference out from the skein of non-serious methodological discussions. "
53e9a7f1b7602d9703134950,On the Integrity of Data Bases and Resource Locking,['Rudolf Bayer'],1975,Computer science,20,[],"The problem of providing operational integrity of data bases as opposed to operating systems is discussed. Techniques of resource locking, mainly individual object locking and predicate locking, are surveyed, improved, and unified. An efficient on-line transitive closure algorithm for deadlock discovery is presented and analyzed. Several strategies for preventing indefinite delay of transactions are proposed. Phantoms and the need for predicate locking are surveyed and reconsidered. Several strategies for handling phantoms are proposed: one without predicate locking and two in which predicate locking is needed for writing transactions only, and in which individual object locking sufficies for pure readers."
